score;text;klasifikasi
-1;['yah', 'kasihan', 'kena', 'banner', 'report', 'buzzerp'];Negatif
-1;['bobol', 'akun', 'domino', 'bisa', 'gk', 'ma'];Negatif
-1;['saamp', 'ilang'];Negatif
-1;['mei', 'di', 'hongkong', 'sudah', 'vaksin', 'ke', 'vaksin', 'ke', 'kemaren', 'tanggal', 'septemb'];Negatif
-1;['penyebab', 'akun', 'bjorkan', 'hilang'];Negatif
-1;['dibost', 'dlu', 'bu', 'biar', 'pinter', 'nanti', 'nguru', 'negara', 'nya', 'yok'];Negatif
-1;['loh', 'akun', 'nya', 'suspend'];Negatif
-1;['akhirnya', 'gue', 'paham', 'kenapa', 'berpesan', 'be', 'idiot'];Negatif
-1;['dia', 'mau', 'bocorin', 'datanya', 'si', 'ketua', 'benteng', 'merah'];Negatif
-1;['dlu', 'bjorka', 'sebenernya', 'tmen', 'ngopi', 'gw', 'dan', 'sere', 'ke', 'warnet', 'bareng', 'klo', 'malem', 'dia', 'sere', 'ngomongin', 'tentang', 'pc', 'rakitan', 'ilmu', 'it', 'dsb', 'dlu', 'diwarnet', 'dia', 'juga', 'sere', 'bgt', 'ngjak', 'mabar', 'pb'];Negatif
-1;['bjorkan', 'tumbang', 'juga', 'sayang', 'euy', 'belum', 'semua', 'ke', 'spill'];Negatif
-1;['tukang', 'surp', 'ini', 'mmg', 'bajingan', 'bnr', 'gak', 'punya', 'malu', 'amor', 'menari', 'di', 'ata', 'penderitaan', 'rakyat', 'bajingan'];Negatif
-1;['di', 'suspend'];Negatif
-1;['relasi', 'dengan', 'seorang', 'eksil', 'cerita', 'ini', 'familiar', 'banget', 'ingat', 'film', 'surat', 'dari', 'praha', 'novel', 'pulangnya', 'leila', 's', 'chudori', 'dan', 'banyak', 'fiksifiksi', 'yang', 'mengambil', 'inspirasi', 'yang', 'sama', 'cerita', 'ini', 'udah', 'sere', 'diromantisisasi', 'jadi', 'udah', 'gak', 'wow', 'lagi'];Negatif
-1;['sayang', 'akun', 'suspend'];Negatif
-1;['yah', 'mana', 'lagi', 'seru', 'nya', 'malah', 'ilangg'];Negatif
-1;['bjorka', 'itu', 'hacker', 'megalomaniak', 'yang', 'overclaim', 'tapi', 'dia', 'berhasil', 'manfaatin', 'kondisi', 'sosiolog', 'sekarang', 'ketika', 'masyarakat', 'pesimi', 'sama', 'pemerintah', 'apalagi', 'kominfo', 'kalangkabut', 'kenaikan', 'bbm', 'ditambah', 'tingkat', 'literasi', 'orang', 'indonesia', 'yang', 'gak', 'bisa', 'dikatakan', 'baik'];Negatif
-1;['ga', 'juga', 'itu', 'orang', 'orba', 'sekarang', 'pun', 'di', 'berkarya'];Negatif
-1;['masuk', 'galeri', 'kak'];Negatif
-1;['aku', 'baru', 'on', 'twitter', 'nih', 'habi', 'dari', 'kampung'];Negatif
-1;['waduh', 'account', 'game', 'over', 'panik', 'bjorka', 'ani', 'uu', 'ite', 'malm', 'malam', 'minggu'];Negatif
-1;['yaudah', 'iyaa', 'bang', 'lu', 'pale', 'the', 'best', 'pokoknya'];Negatif
-1;['akun', 'tangguh', 'yang', 'ditangguhkan'];Negatif
-1;['akunnya', 'ke', 'suspend'];Negatif
-1;['bagu', 'dong', 'tkg', 'boong', 'dibohongi'];Negatif
-1;['sudah', 'di', 'suspend'];Negatif
-1;['belum', 'ada', 'yg', 'bisa', 'bobol', 'twitter'];Negatif
-1;['jiakh', 'akun', 'suspend'];Negatif
-1;['follow', 'tele', 'nya', 'kak', 'aman', 'semua', 'data', 'masih', 'tersaji', 'dengan', 'lengkap'];Negatif
-1;['ga', 'ngerti', 'ya', 'saya', 'malah', 'baru', 'tau', 'tentang', 'bjorka', 'hari', 'ini'];Negatif
-1;['masyarakat', 'cebong', 'yaato', 'masyarakat', 'banteng'];Negatif
-1;['senyum', 'senyum', 'sendiri', 'aja', 'liat', 'tingkah', 'bjorkan'];Negatif
-1;['kalau', 'benar', 'bukan', 'wni', 'ternyata', 'seisi', 'dunia', 'orang', 'benci', 'sama', 'buzzer'];Negatif
-1;['kok', 'dox', 'kata', 'bin', 'kan', 'palsu'];Negatif
-1;['berangkat', 'kawan', 'nyenggol', 'anak', 'kesayangan', 'mama', 'ega'];Negatif
-1;['udah', 'gak', 'seru', 'lagi', 'klo', 'gini', 'akunnya', 'ditangguhkan'];Negatif
-1;['njir'];Negatif
-1;['baru', 'juga', 'mau', 'seru', 'malah', 'ilang', 'duluan'];Negatif
-1;['berapa', 'no', 'si', 'anj', 'itu'];Negatif
-1;['lah', 'anjir', 'akunnya', 'kena', 'su', 'wow'];Negatif
-1;['kita', 'liat', 'saja', 'reaksi'];Negatif
-1;['lah', 'ani', 'emang', 'ngerugiin', 'kita', 'wahai', 'buzzer', 'klo', 'ketar', 'ketir', 'bilanggg'];Negatif
-1;['menantikan', 'serangan', 'susulan'];Negatif
-1;['bagaimana', 'hidup', 'menggunakan', 'uang', 'pajak', 'ttd'];Negatif
-1;['akun', 'twitter', 'bjorka', 'ditangguhkan', 'karna', 'melanggar', 'peraturan', 'twitter'];Negatif
-1;['yaampun', 'dongeng', 'on', 'the', 'spot', 'tran', 'jangan', 'dibawa', 'kesini', 'ah', 'malu', 'gua', 'bacanya', 'wkwkwk'];Negatif
-1;['tinggal', 'bikin', 'lagiapa', 'susahnya'];Negatif
-1;['wkwkwk', 'kebiasaan', 'buzzer', 'goblok', 'kalo', 'udah', 'tersudut', 'pasti', 'kesana', 'kemari', 'pake', 'nyalahin', 'orang', 'pula', 'wkwk', 'udah', 'tau', 'kenapa', 'incaran', 'nya', 'si', 'denni', 'anj', 'berarti', 'dia', 'org', 'troubl', 'maker', 'ga', 'bere', 'masih', 'aja', 'lo', 'bela', 'goblok'];Negatif
-1;['halo', 'semua', 'nya', 'perhatikan', 'sangat', 'pent', 'event', 'offlin', 'grati', 'dan', 'umum', 'saya', 'sebagai', 'perwakilan', 'evo', 'warior', 'mengajak', 'kalian', 'semua', 'mengikutiev', 'wfc', 'warrior', 'khususni', 'yg', 'asal', 'jabodetabek', 'untuk', 'mengikuti', 'event', 'ofllin', 'dijakarta'];Negatif
-1;['data', 'yg', 'ril', 'itu', 'nik', 'dkk', 'ya', 'yg', 'supersemar', 'dkk', 'ya', 'idk'];Negatif
-1;['data', 'pribadi', 'luhut', 'binsar', 'pandjaitan', 'gak', 'bisa', 'dijebol'];Negatif
-1;['maksudnya', 'bapak', 'angkat', 'dia', 'yg', 'meningg'];Negatif
-1;['hoax', 'mulu'];Negatif
-1;['gasuka', 'angka'];Negatif
-1;['gimana', 'ini', 'belum', 'sehari', 'udah', 'suspend'];Negatif
-1;['wkwkw', 'coba', 'ngaca', 'dulu', 'situ', 'aja', 'ngetik', 'masih', 'menggunakan', 'spasi', 'pada', 'tanda', 'koma', 'lmao'];Negatif
-1;['udh', 'seneng', 'pni', 'kenalan', 'fan', 'bjork', 'jalur', 'hacker'];Negatif
-1;['ilang', 'akunnya'];Negatif
-1;['sudah', 'hilang', 'rasa', 'kepercayaan', 'masyarakat', 'kepada', 'kominfo', 'wkwk'];Negatif
-1;['ilang', 'weh'];Negatif
-1;['akunya', 'udah', 'di', 'non', 'aktifin', 'malahan', 'wkwk'];Negatif
-1;['berak', 'sekebon'];Negatif
-1;['padah', 'lagi', 'seruserunya', 'wehh'];Negatif
-1;['udah', 'suspend', 'wkwkwkwk'];Negatif
-1;['kalo', 'gw', 'sih', 'ga', 'peduli', 'ya', 'cuma', 'mau', 'liat', 'endingnya', 'aja', 'ntar', 'kek', 'mana', 'jangan', 'samp', 'ntar', 'kena', 'plot', 'twist', 'wkwk'];Negatif
-1;['data', 'fals', 'bjorka', 'from', 'chinatown', 'pleas', 'u', 'think', 'debitur', 'punya', 'gaya', 'dlm', 'menagih', 'kreditur'];Negatif
-1;['iya', 'baru', 'juga', 'saya', 'post', 'wkwk'];Negatif
-1;['setidaknya', 'dia', 'telah', 'membuka', 'borok', 'oknum', 'pjbt', 'di', 'negara', 'wakandaeik', 'seh', 'wole', 'ajabiar', 'para', 'pjbt', 'jg', 'pd', 'mikirkok', 'bisa', 'di', 'bobolsama', 'sistem', 'keamanan', 'mereka', 'care'];Negatif
-1;['turut', 'berdukacita'];Negatif
-1;['akhirnya', 'kasu', 'sambo', 'perlahan', 'menghilang'];Negatif
-1;['parah', 'di', 'teriakin'];Negatif
-1;['can', 'u', 'reveal', 'all', 'the', 'misteri', 'indonesian', 'poepl', 'more', 'interst', 'with', 'the', 'misteriu', 'data', 'below', 'bisa', 'jadi', 'ini', 'anonym', 'ada', 'd', 'indonesia', 'tp', 'pake', 'ip', 'negri', 'wanokuni'];Negatif
-1;['siapa', 'yang', 'tanam', 'padi', 'ujanujan'];Negatif
-1;['hebatan', 'dari'];Negatif
-1;['baru', 'juga', 'follow', 'akun', 'dah', 'ngilang', 'aja'];Negatif
-1;['gw', 'malah', 'ga', 'tau', 'filmnya'];Negatif
-1;['yahh', 'kesuspend', 'padah', 'lagi', 'seru'];Negatif
-1;['hahaha', 'otak', 'gak', 'tau', 'sejarah', 'disabi', 'nih'];Negatif
-1;['akun', 'udah', 'kena', 'setrap', 'burung', 'biru'];Negatif
-1;['baru', 'stalk', 'pa', 'di', 'refresh', 'lgsung', 'hilang', 'wkwk'];Negatif
-1;['ga', 'usah', 'malu', 'ih', 'abang', 'anggap', 'aja', 'cm', 'kita', 'berduaga', 'ada', 'yg', 'lain'];Negatif
-1;['akunnya', 'skr', 'ilang'];Negatif
-1;['bisa', 'gak', 'bongkar', 'kemana', 'fee', 'formula', 'e', 'ditransf'];Negatif
-1;['yah', 'ilang', 'akunnya'];Negatif
-1;['beda', 'kak', 'akun', 'aslinya'];Negatif
-1;['tonton', 'ajaa', 'udah'];Negatif
-1;['temennya', 'bong', 'jangan', 'jangan', 'wkwkwkwk'];Negatif
-1;['akun', 'dgn', 'bendera', 'indonesia', 'dan', 'nomor', 'togel', 'dipastikan', 'buzzer'];Negatif
-1;['serem', 'bgt', 'akunnya', 'ke', 'suspen', 'langsubg'];Negatif
-1;['udh', 'd', 'petir', 'akunnya'];Negatif
-1;['apa', 'bg', 'group', 'tele', 'nya'];Negatif
-1;['halah'];Negatif
-1;['bilangin', 'di', 'channel', 'telenya', 'donk', 'suruh', 'pake', 'ht', 'zonauang'];Negatif
-1;['yg', 'bilang', 'siapa', 'coba', 'baca', 'lagi', 'tuh', 'koment', 'kedua', 'wkkww', 'kadrun', 'mana', 'ada', 'yg', 'pinter', 'akun', 'hacker', 'palsu', 'kog', 'di', 'percayamwkkwkwkw'];Negatif
-1;['pantesan', 'nyari', 'gak', 'ketemu'];Negatif
-1;['kau', 'loh', 'yang', 'ngajari', 'aku', 'main', 'ituu'];Negatif
-1;['kali', 'aj', 'butuh', 'xixixix'];Negatif
-1;['tai', 'bgt', 'wkwk'];Negatif
-1;['baru', 'saja', 'kepoin', 'twitter', 'nya', 'ehk', 'pa', 'ngerefresh', 'langsung', 'ke', 'suspend'];Negatif
-1;['ke', 'bank', 'luar', 'negeri', 'teru', 'tanya', 'mr', 'mau', 'tanya', 'saldio', 'si', 'sontoloyo', 'berapa', 'di', 'bank', 'anda', 'teru', 'orang', 'banknya', 'bilang', 'silahkan', 'duduk', 'minum', 'kopi', 'atau', 'teh', 'sebentar', 'saya', 'releas', 'kepada', 'anda', 'berapa', 'saldo', 'nya', 'gitu', 'ya', 'kira'];Negatif
-1;['bjorka', 'sentil', 'denni', 'siregar', 'bagaimana', 'rasanya', 'hidup', 'pakai', 'uang', 'pajak', 'orang', 'indonesia', 'via'];Negatif
-1;['tolong', 'dong', 'ganti', 'ipk', 'gua', 'jadi'];Negatif
-1;['akun', 'dah', 'ditangguhkan'];Negatif
-1;['akun', 'ilang', 'bang'];Negatif
-1;['coba', 'dichek', 'nasib', 'si', 'hekel', 'masih', 'hidup', 'gak', 'akunya'];Negatif
-1;['gw', 'mikir', 'nyaa', 'bjorka', 'buat', 'alasan', 'gitu', 'untuk', 'viral', 'ajakrn', 'tujuan', 'utamanya', 'mau', 'bantu', 'rakyat', 'indo', 'semoga', 'dia', 'baik', 'dan', 'membela', 'keadilan'];Negatif
-1;['data', 'si', 'johni', 'g', 'plate', 'puan', 'maharani', 'erick', 'tohir', 'samuel', 'abrijani', 'pangerapan', 'denni', 'siregar', 'dll', 'disebar', 'di', 'telegram', 'channel', 'bjorka'];Negatif
-1;['bosnya', 'densi', 'siluman', 'broga', 'ada', 'datanya'];Negatif
-1;['pake', 'ngenglish', 'bo', 'mana', 'faham', 'dia'];Negatif
-1;['hee', 'kadroen', 'hti', 'ini', 'nyapa', 'dimari', 'dia', 'udah', 'nonton', 'filmnya', 'yg', 'bakal', 'tayang', 'di', 'malaysia', 'droennyesel', 'nanti', 'lo'];Negatif
-1;['gw', 'curiga', 'ni', 'bjorka', 'orang', 'indo'];Negatif
-1;['yg', 'ini', 'tuh', 'editan', 'orang', 'klo', 'mau', 'lihat', 'aslinya', 'langsung', 'ke', 'websit', 'aja', 'namanya', 'breachedforum', 'tinggal', 'lihat', 'dia', 'nge', 'post', 'apa', 'engga', 'kemarin', 'gua', 'cek', 'sih', 'gaada'];Negatif
-1;['kena', 'juga', 'kan'];Negatif
-1;['ibu', 'puan', 'kalau', 'mau', 'mau', 'degdegan', 'gapapa', 'kok'];Negatif
-1;['ni', 'org', 'segala', 'tau', 'anjir'];Negatif
-1;['ditantang', 'tuh', 'katanya', 'internesyenel', 'tapi', 'lokal'];Negatif
-1;['kbulan', 'k', 'bulan'];Negatif
-1;['bacot', 'lu', 'nyampah'];Negatif
-1;['bocil', 'yg', 'lagi', 'panso', 'sikat', 'habi'];Negatif
-1;['kalo', 'goblok', 'elu', 'sembunyi', 'di', 'akun', 'anon', 'potong', 'kntl', 'aja'];Negatif
-1;['ngakak', 'pli'];Negatif
-1;['lahh', 'protect', 'data', 'aja', 'ga', 'bisa', 'mau', 'cari'];Negatif
-1;['dunia', 'bekerja', 'tak', 'sesimpl', 'itu', 'kakak'];Negatif
-1;['si', 'tohir', 'cuma', 'ngimpi', 'ha', 'ha'];Negatif
-1;['ga', 'lulu', 'sd', 'saja', 'jd', 'pengusaha', 'kaya', 'percuma', 'pinter', 'kl', 'pinter', 'koruptor', 'cuih'];Negatif
-1;['dlu', 'msh', 'memuja', 'dia', 'skrg', 'udh', 'male', 'udh', 'ketahuan', 'sifat', 'asli', 'nya'];Negatif
-1;['semua', 'partai', 'sama', 'kecuali', 'lu', 'bikin', 'partai', 'sendiri'];Negatif
-1;['desi', 'and', 'the', 'gank', 'sudah', 'jela', 'di', 'bayar', 'pemerintah', 'masih', 'aja', 'ngeyel', 'tunggu', 'rezim', 'ini', 'turun', 'mungkin', 'ada', 'yg', 'duluan', 'di', 'bina', 'jika', 'tidak', 'bisa', 'di', 'bina', 'maka', 'akan', 'di', 'binasakan'];Negatif
-1;['ngeri', 'mention', 'pak', 'erick'];Negatif
-1;['edan'];Negatif
-1;['gw', 'yakin', 'dah', 'klo', 'dia', 'orang', 'indonesia'];Negatif
-1;['waktu', 'indonesia', 'bagian', 'pemerintah', 'indonesia', 'ketarketir', 'didox', 'bjorka'];Negatif
-1;['muncul', 'juga', 'si', 'tolol', 'lain', 'ga', 'bayar', 'apbn', 'ke', 'perusahaan', 'vaksin', 'ga', 'bayar', 'matamu'];Negatif
-1;['tapi', 'skrng', 'bnyak', 'kok', 'sim', 'card', 'yang', 'gak', 'usah', 'registrasi', 'jgan', 'beli', 'yng', 'perdana', 'aja'];Negatif
-1;['bjorkan', 'coba', 'penggal', 'itu', 'huruf', 'nya'];Negatif
-1;['siluman', 'matamu', 'liat', 'noh', 'ud', 'direview', 'sm', 'fitra', 'eri', 'di', 'youtub', 'utekmu', 'lempung', 'kempel'];Negatif
-1;['oh', 'ini', 'yg', 'lagi', 'rame', 'ini', 'orang', 'indo', 'banget'];Negatif
-1;['next', 'spill', 'yg', 'manggil', 'ayang', 'di', 'sidang', 'dpr', 'kemarin', 'ge'];Negatif
-1;['ini', 'alasan', 'mulia', 'melakukan', 'semua', 'ini', 'demi', 'temannya', 'orang', 'indonesia', 'yg', 'baik', 'hati'];Negatif
-1;['deniiii', 'hahahaha', 'mamam'];Negatif
-1;['next', 'abu', 'janda'];Negatif
-1;['bang', 'coba', 'hack', 'kapan', 'onepiec', 'tamat'];Negatif
-1;['bantai'];Negatif
-1;['modar', 'lu'];Negatif
-1;['si', 'ahli', 'mutar', 'nnyebelin', 'gak', 'absen'];Negatif
-1;['iya', 'ada', 'di', 'telegramnya', 'komplit', 'tuh', 'ada', 'data', 'mbak', 'p', 'om', 'et', 'juga'];Negatif
-1;['kena', 'juga', 'sama', 'kang', 'bjorka', 'dia'];Negatif
-1;['yg', 'pent', 'keluarganya', 'bisa', 'makan', 'gak', 'tau', 'halal', 'atau', 'haram', 'uang', 'yg', 'didapat'];Negatif
-1;['pak', 'kok', 'bisa', 'ada', 'anggapan', 'deni', 'siregar', 'makan', 'dri', 'yang', 'pajak', 'rakyat'];Negatif
-1;['survei', 'yang', 'mana'];Negatif
-1;['wallah', 'jebol', 'akeh', 'utang', 'kancan'];Negatif
-1;['tant', 'tolong', 'kejahatan', 'satgassu', 'merah', 'putih', 'dibuat', 'tito', 'itu', 'dibuka', 'ke', 'rakyat', 'indonesia', 'ya'];Negatif
-1;['bongkar', 'dosadosa', 'sustat', 'jek'];Negatif
-1;['muka', 'mereka', 'dah', 'tebel', 'sayangnya'];Negatif
-1;['grend', 'master', 'lebih', 'sampah', 'dri', 'epik'];Negatif
-1;['bang', 'coba', 'tolong', 'buktiin', 'kasu', 'alm', 'nike', 'ardila', 'apa', 'benar', 'karena', 'kecelakan', 'murni', 'terima', 'kasih', 'bang'];Negatif
-1;['dia', 'kan', 'emang', 'buzzerrp'];Negatif
-1;['ngarti', 'basa', 'enggr', 'gak', 'lu', 'den', 'jawablah', 'giman', 'rasany'];Negatif
-1;['kasusnya', 'aksyena', 'blm', 'terungkap'];Negatif
-1;['anjay', 'vaksinnya', 'baru', 'x', 'sedangkan', 'gw', 'di', 'kantor', 'haru', 'x'];Negatif
-1;['bang', 'ada', 'tukang', 'bakso', 'berbentuk', 'animasi', 'yang', 'lewat', 'belum', 'di', 'monitor', 'desktop', 'hati', 'ah'];Negatif
-1;['bentar', 'lagi', 'di', 'undang', 'close', 'the', 'door'];Negatif
-1;['baca', 'threadnya', 'dari', 'awal', 'ga', 'dia', 'simpatisan', 'ata', 'temennya', 'wni', 'yg', 'cerita', 'kalau', 'negara', 'ini', 'kacau', 'but', 'no', 'one', 'solv', 'it'];Negatif
-1;['lama', 'lama', 'ada', 'akun', 'jualan', 'nih'];Negatif
-1;['gilak'];Negatif
-1;['diserang', 'balik', 'ntar', 'nangi', 'lu', 'thank'];Negatif
-1;['coba', 'pencet', 'tautan', 'yg', 'di', 'bio', 'nder'];Negatif
-1;['gw', 'suka', 'gw', 'suka', 'hajar', 'teruss'];Negatif
-1;['bisakah', 'kamu', 'menemukan', 'dalang', 'pada', 'bulan', 'septemb', 'ini', 'yaitu', 'g', 's', 'pki'];Negatif
-1;['itu', 'juga', 'kalau', 'beneran', 'berani'];Negatif
-1;['gaskeeen', 'bjorka', 'jangan', 'kasih', 'kendor'];Negatif
-1;['yah', 'kok', 'malah', 'jd', 'tolol'];Negatif
-1;['dari', 'tulisannya', 'mencurigakan', 'sih', 'kaya', 'terlalu', 'kenal', 'sama', 'indonesia'];Negatif
-1;['saranku', 'ojo', 'beredak', 'neng', 'sekitar', 'sampokong', 'sek', 'sam'];Negatif
-1;['kaga', 'ngarti', 'bh', 'inggri', 'nya', 'si', 'denni', 'om'];Negatif
-1;['datanya', 'dari', 'pedulilindungi'];Negatif
-1;['hhahahahahahahah', 'kemaren', 'opposit', 'jg', 'dpt', 'datanya', 'doi', 'samp', 'ke', 'tagihan', 'listrik', 'segala'];Negatif
-1;['kesempatan', 'utk', 'para', 'dukun', 'membuktikan', 'kesaktiannya'];Negatif
-1;['ayoo', 'bang', 'bongkar', 'smua'];Negatif
-1;['kan', 'jata', 'a', 'jg', 'apa'];Negatif
-1;['aku', 'terkejut', 'kenapa', 'kamu', 'bisa', 'sehebat', 'itu'];Negatif
-1;['lu', 'orang', 'indo', 'kan', 'hihiw'];Negatif
-1;['tp', 'seriu', 'dia', 'orang', 'mn', 'sih'];Negatif
-1;['wah', 'keren', 'babat', 'teru', 'si', 'buzzer', 'laknat', 'ini'];Negatif
-1;['aku', 'kok', 'ga', 'bisa', 'nemu', 'chanelnya'];Negatif
-1;['bahasa', 'enggresnya', 'kha', 'enggr', 'ala', 'indonesyah'];Negatif
-1;['masih', 'bingung', 'saya', 'ini', 'gimana'];Negatif
-1;['negara', 'wakanda', 'negara', 'lawak', 'hobinya', 'nyusahin', 'rakyat', 'kecil'];Negatif
-1;['sebegitu', 'menghayatinya', 'hidup', 'di', 'dunia', 'maya', 'amp', 'punya', 'tim', 'segala', 'emang', 'ngetik', 'juga', 'ada', 'bayarannya', 'kah', 'ikut', 'dong'];Negatif
-1;['bro', 'dirimu', 'malah', 'menutupi', 'kasu', 'sambo', 'kamu', 'buka', 'bukaan', 'setelah', 'kasu', 'sambo', 'selesai', 'napa', 'sekarang', 'indonesia', 'lupa', 'sama', 'kasu', 'sambo'];Negatif
-1;['bongkar', 'lokasi', 'harun', 'masiku', 'dan', 'siapa', 'yg', 'sembunyikan'];Negatif
-1;['hacker', 'apaan', 'ngurusin', 'buzzer', 'kirain', 'mau', 'ungkap', 'dokumen', 'rahasia', 'negara', 'ini', 'pale', 'buzzer', 'yg', 'sakit', 'hati'];Negatif
-1;['nggak', 'bisa', 'aku', 'bang', 'kata', 'si', 'denni'];Negatif
-1;['sebentar', 'bang', 'mau', 'buka', 'lapak', 'dulu'];Negatif
-1;['mulai', 'dari', 'nol'];Negatif
-1;['cari', 'aja', 'dulu', 'nanti', 'kalau', 'sudah', 'ketemu', 'silakan', 'koarkoar', 'jangan', 'dibolakbalik'];Negatif
-1;['jangan', 'lupa', 'kasu', 'sambo', 'still', 'keep', 'up'];Negatif
-1;['baru', 'pada', 'faksin'];Negatif
-1;['tuan', 'puteri', 'ini', 'gak', 'panta', 'dan', 'gak', 'layak', 'jadi', 'presiden', 'kalau', 'ngotot', 'juga', 'pdip', 'bakal', 'tenggelam'];Negatif
-1;['wow', 'oknum', 'tiap', 'menit', 'wa', 'dgn', 'tingkah', 'ma', 'bjorka', 'ini', 'xixi'];Negatif
-1;['erik', 'tohir', 'hni', 'lulusan', 'sma'];Negatif
-1;['anjay'];Negatif
-1;['bang', 'cuma', 'follow', 'penyanyi', 'legenda', 'kitah'];Negatif
-1;['bjorka', 'orang', 'bejo', 'bukan', 'bejo', 'jahe', 'merah'];Negatif
-1;['jangan', 'kamu', 'imam', 'mahdi', 'bjor', 'atau', 'satria', 'piningit', 'itu'];Negatif
-1;['kau', 'jwblah', 'itu', 'den'];Negatif
-1;['ungkap', 'perih', 'penembak', 'korban', 'dong', 'biar', 'ga', 'perlu', 'ada', 'kamisan', 'lg'];Negatif
-1;['buset', 'mafia', 'pengguna', 'pajak', 'no', 'hape', 'nya', 'banyak', 'bener'];Negatif
-1;['haha', 'bongkar', 'juga', 'dong', 'datanya', 'si', 'denni', 'siregar', 'biar', 'mampu'];Negatif
-1;['kwkwkw', 'ini', 'komen', 'pale', 'ngakak'];Negatif
-1;['tanggal', 'vaksin', 'dosi', 'ini', 'sesuai', 'sama', 'data', 'yang', 'dispil'];Negatif
-1;['seriu', 'tohir', 'kagak', 'bere', 'kuliah'];Negatif
-1;['dia', 'kan', 'budeg', 'buat', 'apa'];Negatif
-1;['top', 'hacker', 'di', 'indonesia', 'mah', 'banyak', 'tapi', 'takut', 'di', 'tangkap', 'dan', 'banyak', 'juga', 'yang', 'sudah', 'di', 'tangkap', 'lalu', 'berbalik', 'jadi', 'pendukung', 'pemerintah'];Negatif
-1;['wkwkwkw', 'kalau', 'si', 'ptk', 'ini', 'gapapa', 'hajar', 'aja'];Negatif
-1;['anjirr', 'kalo', 'samp', 'bener', 'si', 'ini', 'lebih', 'kejam', 'dari', 'ds', 'sma', 'ik'];Negatif
-1;['minim', 'aliran', 'dana', 'komitmen', 'fee', 'formula', 'e', 'ditransf', 'kemana', 'coba', 'bongkar'];Negatif
-1;['anjirrr', 'lewat', 'tl', 'sendiri', 'akunnya'];Negatif
-1;['nomer', 'telpon', 'bisa', 'sendiri', 'wkwk'];Negatif
-1;['maneh'];Negatif
-1;['buzzer', 'emang', 'habat', 'tapi', 'sayangnya', 'mereka', 'laknat'];Negatif
-1;['kalo', 'ipknya', 'rendah'];Negatif
-1;['tapi', 'emang', 'kek', 'gini', 'juga', 'perlu', 'biar', 'pemerintah', 'tuh', 'melek', 'ama', 'it', 'dan', 'digit', 'serta', 'biar', 'orang', 'orang', 'yang', 'tidak', 'sesuai', 'dengan', 'bidangnya', 'lebih', 'sadar', 'diri', 'dan', 'ngehir', 'orang', 'orang', 'yang', 'pa'];Negatif
-1;['ini', 'masih', 'sekela', 'danzo', 'yg', 'terakhir', 'kaguya', 'mak', 'banteng'];Negatif
-1;['iya', 'dia', 'si', 'et', 'gak', 'kan', 'pernah', 'jadi', 'presiden', 'kan', 'dia', 'calon', 'cawapr'];Negatif
-1;['kalo', 'scroll', 'tu', 'jgn', 'setengah', 'makanya'];Negatif
-1;['next', 'megawati'];Negatif
-1;['ada', 'konspirasi', 'pengalihan', 'isu', 'kek', 'gini', 'kelihatannya', 'jadi', 'kek', 'konspirasi', 'didalam', 'konspirasi', 'untuk', 'counter', 'perjuangan', 'dalam', 'menegakkan', 'misi', 'membuka', 'mata', 'pemerintah', 'untuk', 'evaluasi', 'kinerja', 'pemerintahan', 'yg', 'sembrawut', 'dan', 'penuh', 'korupsi', 'kolusi', 'dan', 'nepotism', 'thank', 'bjorka'];Negatif
-1;['ksh', 'tau', 'si', 'bjor', 'lg', 'nyerang', 'siapa', 'yg', 'ini'];Negatif
-1;['sikat', 'mang', 'semua', 'orang', 'di'];Negatif
-1;['bjorka', 'tolong', 'gacorin', 'akun', 'saya', 'xixiixi'];Negatif
-1;['yang', 'jela', 'kita', 'senang', 'dengan', 'wkwkwkwk'];Negatif
-1;['atuh', 'puguh', 'pak', 'apan', 'baturan', 'nana'];Negatif
-1;['haru', 'pakai', 'bahasa', 'inggri', 'pak'];Negatif
-1;['bukan', 'wkwkwkwk'];Negatif
-1;['lagi', 'nyulap'];Negatif
-1;['bjorka', 'orang', 'indonesia', 'gw', 'jamin'];Negatif
-1;['data', 'biasa', 'apa', 'yg', 'luarbiasa', 'ga', 'biaa', 'buat', 'pinjem', 'duit', 'ke', 'pinjol'];Negatif
-1;['iyaa', 'kan', 'malah', 'nambah', 'bikin', 'penasaran', 'juga', 'kok', 'bisa', 'gitu'];Negatif
-1;['kok', 'masih', 'percaya', 'tp', 'karna', 'nih', 'akun', 'suka', 'adu', 'domba'];Negatif
-1;['wah', 'kek', 'bjorka', 'fix', 'orang', 'indo', 'ini'];Negatif
-1;['teru', 'klo', 'udah', 'dijebol', 'datanya', 'buat', 'apa', 'seriu', 'nanya'];Negatif
-1;['vangk', 'mereka', 'cuma', 'vaksin', 'x'];Negatif
-1;['inimah', 'ada', 'maksud', 'lain', 'ah', 'gare'];Negatif
-1;['wahh', 'baru', 'tau'];Negatif
-1;['diata', 'dari', 'apapun'];Negatif
-1;['erik', 'slta', 'doang', 'ternyata'];Negatif
-1;['bang', 'bisa', 'minta', 'tolong', 'hapusin', 'fesbuk', 'lamaku', 'gak', 'entar', 'ku', 'beliin', 'es', 'mangga'];Negatif
-1;['surat', 'dari', 'praha'];Negatif
