score;text;klasifikasi
1;['flashsal', 'hijab', 'squar', 'rban', 'bella', 'squar', 'warna', 'hijab', 'segiempat', 'dengan', 'harga', 'rp', 'bisa', 'cod', 'dapatkan', 'di', 'shope', 'sekarang'];Positif
1;['ngurusin', 'orang', 'lu', 'aja', 'sebelum', 'koma', 'spasi', 'dulu'];Positif
1;['padah', 'kita', 'punya', 'web', 'sosial', 'media', 'kak'];Positif
1;['dengar', 'jual', 'beli', 'serti', 'aja', 'pada', 'heran'];Positif
1;['ya', 'bener', 'banget'];Positif
1;['tetep', 'aja', 'mengijinkan', 'dan', 'dukung', 'male', 'ngacak', 'acak', 'rumah', 'demi', 'ngasih', 'tau', 'kalo', 'satpamnya', 'ga', 'becu', 'jagain', 'rumah', 'gitu'];Positif
1;['kang', 'sup', 'rs', 'm', 'r', 'aya', 'belum', 'ketemu', 'ini', 'yang', 'asli'];Positif
1;['diteba', 'juga', 'sama', 'burung', 'biru', 'tuh', 'haker', 'pager', 'doyong', 'kita', 'liat', 'apakah', 'beneran', 'ada', 'pembalasan'];Positif
1;['oh', 'gt', 'ya', 'dl', 'hari', 'langsung', 'rebuan', 'ga', 'd', 'su', 'yatwict', 'nachkal'];Positif
1;['buzzerrp', 'ketarketir', 'datanya', 'udah', 'di', 'tangan', 'siapa', 'yg', 'mau', 'mampir', 'ke', 'rumah', 'di', 'wonokromo'];Positif
1;['ga', 'tertarik', 'dan', 'ga', 'ada', 'kepentingan', 'buat', 'gue', 'melakukan', 'itu'];Positif
1;['karyawan', 'swasta', 'ya', 'baik'];Positif
1;['bjorka', 'jilid', 'pasti', 'lebih', 'seru', 'tunggu', 'aja'];Positif
1;['sabar', 'ya', 'bang', 'padhl', 'niat', 'abng', 'baik'];Positif
1;['ya', 'kalo', 'tinggalnya', 'di', 'goa', 'jela', 'gak', 'dapet', 'sinyal', 'bro'];Positif
1;['hackernya', 'penikmat', 'karya', 'karya', 'bjork', 'kali', 'aja', 'di', 'obsess', 'samp', 'pake', 'unam', 'bjorka'];Positif
1;['temenku', 'ga', 'vaksin', 'aja', 'punya', 'kartu', 'vaksinnya', 'nembak', 'di', 'petuga'];Positif
1;['cepet', 'amat', 'tele', 'aman', 'kah'];Positif
1;['langsung', 'hilang', 'ya', 'akunnya'];Positif
1;['lah', 'kita', 'sama', 'sama', 'di', 'padang', 'bg'];Positif
1;['pesta', 'sedang', 'di', 'mulai', 'oleh'];Positif
1;['ternyata', 'bjorka', 'kagak', 'jago', 'jago', 'amat', 'wkwk'];Positif
1;['moga', 'buat', 'akun', 'baru', 'beliau'];Positif
1;['oooohhhiya', 'ya', 'buat', 'cokel'];Positif
1;['teru', 'pertamina', 'dan', 'keroco', 'dpr', 'dulu', 'mereka', 'lebih', 'pent', 'karena', 'nyangkut', 'orang', 'lebih', 'banyak', 'wkwkwk'];Positif
1;['sabar', 'presiden', 'dulu'];Positif
1;['ketawa', 'nya', 'pua', 'amat'];Positif
1;['kukunya', 'panjang', 'amat'];Positif
1;['cepet', 'amat'];Positif
1;['wkwkwk', 'itu', 'malah', 'dia', 'membuka', 'kualitasnya', 'kalo', 'cuman', 'kela', 'kecamatan', 'haccker', 'beneran', 'emang', 'mau', 'di', 'request', 'wkwkwk', 'macem', 'lagu', 'aja', 'di', 'request', 'gokil'];Positif
1;['ribuan', 'nake', 'di', 'luar', 'negri', 'pada', 'resign', 'krna', 'menolak', 'mandat', 'mrka', 'bs', 'hdp', 'jd', 'menurut', 'lu', 'rejeki', 'itu', 'cm', 'dr', 'krja', 'ga', 'percaya', 'tuhan', 'ya'];Positif
1;['ya', 'emang', 'elu', 'aja', 'nyerahin', 'pengecut'];Positif
1;['nomor', 'dalam', 'provid', 'sepengalaman', 'pakai', 'ya', 'xl', 'dan', 'axi', 'dianggap', 'provid'];Positif
1;['ngesearch', 'pake', 'niknya', 'puan', 'di', 'googl', 'langsung', 'dapet'];Positif
1;['kamu', 'tak', 'paham', 'ya', 'bagaimana', 'seorang', 'denni', 'siregar', 'melawa', 'org', 'yg', 'ngaku', 'oposisi', 'tp', 'hari', 'menjelekkan', 'negaranya', 'pemerintahan', 'sendiri', 'membuat', 'kegaduhan', 'dan', 'mencoba', 'membuat', 'negara', 'ini', 'jatuhsmua', 'pni', 'kepentingan', 'masingmas', 'tergantung', 'dimana', 'kamu', 'berdiri'];Positif
1;['andai', 'bjorka', 'menjadi', 'menteri', 'kominfo', 'indonesia', 'pasti', 'maju', 'tanpa', 'ganti', 'pasword', 'x', 'setiap', 'hari', 'melebihi', 'sholat', 'wajib'];Positif
1;['ya', 'bener', 'gan', 'wkwkwk'];Positif
1;['ada', 'alamat', 'buat', 'kirim', 'cod', 'dildo'];Positif
1;['presiden', 'klub', 'inter', 'milan', 'aja'];Positif
1;['ini', 'orang', 'berani', 'bgt', 'smoga', 'selamat', 'ya'];Positif
1;['hi', 'annyeong', 'hadir', 'kak', 'ridi', 'semua', 'prose', 'cepat', 'murmer', 'juga', 'bisa', 'all', 'ewalletqrispulsa', 'yuuk', 'mari', 'di', 'order', 'dijamin', 'fast', 'respon'];Positif
1;['bnyk', 'ya', 'bg', 'rikuesnya', 'pasti', 'msh', 'bnyk', 'lg', 'tu', 'hahaha'];Positif
1;['udah', 'rahasia', 'umum', 'kok', 'di', 'buat', 'thread', 'aneh'];Positif
1;['iya', 'diluar', 'perkiraan', 'ya'];Positif
1;['nik', 'dgn', 'tgl', 'lahir', 'tdk', 'sesuai'];Positif
1;['ilmu', 'anyar', 'suwon'];Positif
1;['anaknya', 'mama', 'sabai', 'makin', 'aktif', 'yah'];Positif
1;['hayo', 'mau', 'chatan', 'sama', 'bu', 'puan', 'dipersilahkam'];Positif
1;['iya', 'berarti', 'gak', 'punya', 'suami', 'dunk'];Positif
1;['yuk', 'bisa', 'yuk', 'tinggal', 'lord', 'luhut', 'ngab'];Positif
1;['film', 'pale', 'aneh', 'di', 'duniaminggu', 'pertama', 'penontonnya', 'lebih', 'banyak', 'dedemitnyaminggu', 'kedua', 'tiba', 'penontonnya', 'banyak', 'tapi', 'tdk', 'penuh', 'yahekh', 'selidik', 'punya', 'selidik', 'ternyata', 'yg', 'nonton', 'keluarga', 'besarnyawkwkm'];Positif
1;['nah', 'kan', 'princ', 'sama', 'desi', 'aja', 'blm', 'booster'];Positif
1;['apakah', 'ini', 'efek', 'mknya', 'uu', 'pdp', 'disahkan', 'ok'];Positif
1;['ditunggu', 'balasannya', 'ya', 'kak'];Positif
1;['wkkww', 'geu', 'pw', 'make', 'basa', 'sunda', 'aku', 'teh', 'pak', 'da', 'mun', 'beneran', 'bang', 'jago', 'mah', 'pasti', 'bisa', 'bahasa', 'naon', 'wae'];Positif
1;['wkwkwk', 'ini', 'pasti', 'hackker', 'org', 'lokal', 'yg', 'di', 'ula', 'sekarang', 'bang', 'denni'];Positif
1;['wkwkwkwk', 'woii', 'kira', 'donk', 'ngomong', 'gak', 'perlu', 'lebai', 'gitu', 'sadar', 'kemampuan', 'gak', 'siih', 'ngancam', 'mo', 'nangkap', 'hackerpleas', 'come', 'on', 'wake', 'up', 'kid', 'u', 'just', 'dreamt'];Positif
1;['terpantau', 'masih', 'aman', 'namanya', 'nunggu', 'bentar', 'lagi', 'aja', 'wkwkwk'];Positif
1;['masih', 'percaya', 'aja', 'sama', 'yg', 'beginian'];Positif
1;['nah', 'yuk', 'bisa', 'yuk'];Positif
1;['heran', 'masih', 'ada', 'aja', 'yang', 'percaya', 'sama', 'parpol'];Positif
1;['lapor', 'polisi', 'x', 'lapor', 'bjorkan', 'v'];Positif
1;['pekerjaan', 'karyawan', 'swasta', 'realita', 'buzzer'];Positif
1;['hello', 'bro', 'bjorka', 'coba', 'bobol', 'tabungan', 'bank', 'koruptor', 'indonesia', 'di', 'singapura', 'suwiss', 'atau', 'daerah', 'lainnya', 'kirim', 'ke', 'bca', 'buat', 'bantu', 'rakyat', 'miskin', 'indonesia', 'hayo', 'jeniu', 'hacker'];Positif
1;['ditangkap', 'di', 'madiun', 'siapa', 'identita', 'hacker', 'bjorka', 'sebenarnya', 'baca', 'selengkapnya', 'di', 'sini'];Positif
1;['pemuda', 'diduga', 'hacker', 'bjorka', 'berhasil', 'diamankan', 'timsu', 'polri', 'polisi', 'belum', 'pasti', 'masih', 'didalami'];Positif
1;['diselidiki', 'pasti', 'ketemu', 'tuh', 'biang', 'keroknya', 'viral'];Positif
1;['polri', 'dan', 'bin', 'sudah', 'endu', 'keberadaan', 'hacker', 'bjorka', 'komisi', 'i', 'dpr', 'langsung', 'bikin', 'panja'];Positif
1;['bapack', 'andai', 'saja', 'waktu', 'itu', 'wa', 'twitter', 'dkk', 'jadi', 'diblokir', 'pastinya', 'hari', 'ini', 'gabak', 'ketemu', 'sama', 'babang', 'yang', 'menggegerkan', 'negeri', 'seribu', 'dongeng', 'ini', 'andai', 'oh', 'andai'];Positif
1;['bjorka', 'klarifikasi', 'usai', 'buat', 'pemerintah', 'indonesia', 'ketarketir', 'dan', 'netizen', 'heboh', 'kirim', 'salam', 'ke', 'jokowi'];Positif
1;['bang', 'lagi', 'boke', 'nih', 'minta', 'uang', 'belum', 'jajan', 'dri', 'kemaren', 'kirim', 'di', 'lewat', 'gopay', 'atau', 'ovo', 'aja', 'bang', 'kontak', 'aku', 'di', 'databes', 'abang', 'ya', 'xl', 'bang'];Positif
1;['segelintir', 'it', 'di', 'indonesia', 'ketarketir', 'lihat', 'aksi', 'bjorka', 'gunakan', 'artifici', 'intellig'];Positif
1;['hacker', 'bjorka', 'mulai', 'berani', 'mendesak', 'presiden', 'jokowi', 'melalui', 'sebuah', 'video'];Positif
1;['nama', 'angeliqu', 'sine', 'nik', 'tanggal', 'lahir', 'februari', 'alamat', 'jl', 'rana', 'blk', 'no', 'nama', 'ibu', 'ami', 'resti', 'permata', 'nik', 'tanggal', 'lahir', 'septemb'];Positif
1;['kepala', 'sekretariat', 'presiden', 'buka', 'suara', 'usai', 'viral', 'klaim', 'bjorka', 'telah', 'mereta', 'dokumen', 'pent', 'presiden'];Positif
1;['hacker', 'bjorka', 'kembali', 'membuat', 'geger', 'dengan', 'unggahannya', 'di', 'kanal', 'telegram', 'bjorka', 'tampak', 'mengunggah', 'data', 'pribadi', 'milik', 'menteri', 'komunikasi', 'dan', 'informatika', 'johnni', 'g', 'plate', 'waduh', 'gimana', 'tanggapan', 'sobat', 'vdvc'];Positif
1;['ribuan', 'dokumen', 'milik', 'presiden', 'jokowi', 'dibobol', 'hacker', 'bjorka'];Positif
1;['hacker', 'bjorka', 'mereta', 'ribuan', 'dokumen', 'milik', 'presiden', 'jokowi'];Positif
1;['lanjutkan', 'misterbikin', 'morat', 'marit', 'nih', 'rezim'];Positif
1;['hahahahahahaha', 'mulai', 'manipulasi', 'kasusnih', 'kykni', 'mau', 'pengalihan', 'isu', 'sambo', 'sama', 'bbm'];Positif
1;['pemuda', 'asal', 'madiun', 'unggah', 'hasil', 'retasan', 'bjorka', 'ke', 'akun', 'telegram', 'kini', 'dijerat', 'pasal', 'uu', 'ite'];Positif
1;['ma', 'biyorka', 'bukanya', 'org', 'madiun', 'ya'];Positif
1;['pertamina', 'dalam', 'bidikan'];Positif
1;['wokeh', 'ditunggu', 'ajalah'];Positif
1;['mantapp', 'dan', 'top', 'markotopbongkar', 'teruss'];Positif
1;['kmn', 'ya', 'x', 'aja', 'tau'];Positif
1;['ditunggu', 'ma', 'bjorka'];Positif
1;['lanjutkan', 'brooo'];Positif
1;['apakah', 'akun', 'ini', 'real', 'lord', 'bjorka'];Positif
1;['mantap', 'teru', 'kan', 'kawan'];Positif
1;['ada', 'koni', 'dalam', 'bjorkan'];Positif
1;['belum', 'ada', 'efek', 'muncul', 'nya', 'untuk', 'rakyat', 'indonesiakhusu', 'nya', 'kami', 'yg', 'ekonomi', 'rendahkok', 'sibuk', 'banget', 'ya', 'ngurusin', 'hacker', 'yg', 'gak', 'jela', 'tujuan', 'nyakami', 'butuh', 'harga', 'harga', 'sembakobbm', 'plndan', 'yg', 'laen', 'pada', 'turun', 'pak', 'karena', 'itu', 'lah', 'yg', 'kami', 'butuh', 'kan'];Positif
1;['sambil', 'mantau', 'bjorka', 'ikutan', 'jadi', 'creator', 'capcut', 'enaknya', 'ngedit', 'templat', 'di', 'gaji', 'sambil', 'rebahan', 'aja'];Positif
1;['sesuai', 'dugaan', 'beberapa', 'orang', 'sebelumnya', 'ternyata', 'benar', 'terbukti', 'bahwa', 'si', 'tak', 'lebih', 'dari', 'seorang', 'hacker', 'lokal', 'yang', 'menyarumenyamar', 'menjadi', 'hacker', 'internasion'];Positif
1;['coba', 'dong', 'punya', 'istri', 'ga'];Positif
1;['semoga', 'mimpi', 'indah'];Positif
1;['kirim', 'bang', 'lewat', 'tele'];Positif
1;['marvel', 'menangi', 'melihat', 'ini'];Positif
1;['diduga', 'bjorka', 'mah', 'sudah', 'boleh', 'pulang', 'cek', 'selengkapnya'];Positif
1;['selengkapnya', 'klik', 'link', 'kumparan', 'berikut'];Positif
1;['langganan', 'coli', 'bigonya'];Positif
1;['updat', 'terkini', 'pesan', 'hacker', 'bjorka', 'masih', 'aktif', 'di', 'breach', 'forum', 'netizen', 'yakin', 'ini', 'pengalihan', 'isu'];Positif
1;['luar', 'biasa', 'ya', 'negri', 'ini', 'sekarang'];Positif
1;['terbaru', 'pemuda', 'di', 'madiun', 'akhirnya', 'dipulangkan', 'bjorka', 'ejek', 'jokowi', 'yang', 'tetap', 'buru', 'dirinya', 'semoga', 'beruntung'];Positif
1;['kok', 'gw', 'ngerasa', 'ini', 'di', 'duga', 'di', 'sete', 'di', 'ada', 'adain', 'khasu', 'nya', 'karena', 'ga', 'ketemu', 'si', 'pedagang', 'es', 'nge', 'upload', 'di', 'channel', 'kok', 'gw', 'ga', 'percaya', 'pedagang', 'es', 'chattan', 'gtu', 'sm', 'hacker', 'kaya', 'aneh', 'aja'];Positif
1;['yakin', 'dehpolisi', 'indonesia', 'merupakan', 'polisi', 'terjeniu', 'di', 'dunia'];Positif
1;['hebat', 'banget', 'emang', 'analisisnya', 'gokil', 'ini', 'mah', 'kuliah', 'kajian', 'wacana', 'a', 'saluttt'];Positif
1;['hatihati', 'saat', 'berkendara', 'ya', 'adik', 'adik'];Positif
1;['viral', 'bjorka', 'mengaku', 'punya', 'teman', 'orang', 'istana', 'negara', 'beri', 'spoiler', 'tentang', 'nasib', 'johnni', 'g', 'plate', 'menkominfo'];Positif
1;['pikirkan', 'dulu', 'ya'];Positif
1;['mantap'];Positif
1;['kpu', 'dashboard', 'mobil'];Positif
1;['salfok', 'sama', 'giginya'];Positif
1;['bisa', 'yakin', 'kalo', 'dah', 'belajar', 'mah'];Positif
1;['ng', 'nt', 'p', 'cew', 'm', 'nd', 'ab', 's', 'ng', 'gym'];Positif
1;['keliatan', 'banget', 'ya', 'paniknya', 'pejabat', 'negeri', 'ini', 'membabi', 'buta', 'banget', 'asal', 'tangkep', 'asal', 'tuduh', 'bisa', 'di', 'adili', 'balik', 'yakan', 'kalo', 'ga', 'terbukti'];Positif
1;['postingan', 'terbaru', 'bjorka'];Positif
1;['sere', 'terjadi', 'di', 'jakarta', 'apalagi', 'sere', 'banjir'];Positif
1;['kaget', 'banget', 'loh', 'kirain', 'pokemon', 'ternyata', 'ini', 'gae'];Positif
1;['nivea', 'mencerakan', 'kulit', 'dapatkan', 'di'];Positif
1;['cek', 'motor', 'listrik', 'seli', 'tipe', 'new', 'robin', 'dengan', 'harga', 'rp', 'dapatkan', 'di', 'shope', 'sekarang'];Positif
1;['walah', 'ternyata', 'pelanggannya', 'cik', 'mei', 'wkwkwk'];Positif
1;['presiden', 'aja', 'sudah', 'tidak', 'dihargai', 'apalagi', 'ini', 'apakah', 'ini', 'benar'];Positif
1;['silahkan', 'dipilih', 'untuk', 'baju', 'dan', 'hoodi', 'dari', 'brand', 'hous', 'of', 'smith'];Positif
1;['javaplay', 'situ', 'game', 'onlin', 'terlengkap', 'dan', 'terpercaya'];Positif
1;['bisa', 'bedain', 'tulisan', 'bjorkan', 'sama', 'bjorkasim', 'ga', 'si', 'ni', 'yang', 'nangkep', 'wkwkwk'];Positif
1;['uhuy', 'updat', 'terbaru', 'dari', 'bjorka', 'semakin', 'beradrenalin'];Positif
1;['alia', 'bjorka', 'sakitu', 'weh', 'ti', 'pusat'];Positif
1;['mulutnya', 'gak', 'pernah', 'nyium', 'bangku', 'sekolah', 'makanya', 'mulutnya', 'bar', 'bar'];Positif
1;['kirim', 'dong', 'link', 'telegramnya'];Positif
1;['lu', 'tuh', 'ya', 'cr', 'follow', 'youtub', 'pakai', 'twitter', 'bjorka', 'mana', 'for', 'android', 'lg', 'hati', 'bro', 'efeknya'];Positif
1;['akun', 'baru', 'bjorka', 'udah', 'ketemu', 'nih'];Positif
1;['wkwkwk'];Positif
1;['langsung', 'mingkem', 'jika', 'mau', 'bulli', 'kembarannya', 'ini', 'pasti', 'menggigil'];Positif
1;['siswi', 'aliyah', 'di', 'trenggalek', 'sabet', 'juara', 'ksm', 'tingkat', 'jatim', 'ini', 'kuncinya'];Positif
1;['cut', 'mei', 'teru', 'cust', 'ma', 'denni', 'ah', 'ah', 'ah', 'ah', 'enak', 'ya', 'semalam', 'bang', 'denni'];Positif
1;['akhirnya', 'samp', 'juga', 'difas', 'male', 'buat', 'berekspetasi'];Positif
1;['varsiti', 'basebal', 'by', 'zett', 'basebal', 'gear', 'size', 'xl', 'ld', 'p', 'bahan', 'parasut', 'tebal', 'inner', 'ketupat', 'logo', 'bordir', 'lengan', 'besar', 'like', 'new', 'harga', 'k', 'sajaaa', 'freeong', 'in', 'shope'];Positif
1;['gldok', 'burung', 'parrot', 'ukuran', 'larg', 'kakatua', 'triton', 'mollucan', 'kakatua', 'raja', 'macaw', 'dll', 'bahan', 'kayu', 'jati', 'wa', 'lokasi', 'solo', 'jawa', 'tengah', 'link', 'shope'];Positif
1;['yg', 'asli', 'ada', 'badaknya'];Positif
1;['ngapain', 'sih', 'sibuk', 'nyiduk', 'kasu', 'sambo', 'lado', 'juga', 'gk', 'kelar'];Positif
1;['salam', 'booyah', 'buat', 'bjorka'];Positif
1;['simak', 'beberapa', 'aksi', 'hacker', 'yang', 'membuat', 'pemerintah', 'ketarketir'];Positif
1;['fake', 'yg', 'asli', 'selalu', 'cantumin', 'link', 'telegramnya'];Positif
1;['keep', 'it', 'up', 'ma', 'bro', 'semangat', 'gan', 'bate', 'wkwkwk'];Positif
1;['search', 'aja', 'di', 'tele', 'bjorkan'];Positif
1;['mahfud', 'md', 'sebut', 'identita', 'bjorka', 'sudah', 'mulai', 'teridentifikasi', 'siapa', 'sosok', 'hacker', 'itu', 'sebenarnya'];Positif
1;['terjemahan'];Positif
1;['ketika', 'pemerintah', 'bikin', 'timsu', 'utk', 'memburu', 'bjorka', 'manag', 'om', 'dedi', 'corbuzi', 'uda', 'dapet', 'kontaknyabgst'];Positif
1;['tunjuk', 'theresa', 'aja', 'belum', 'terkontaminasi'];Positif
1;['real', 'engga'];Positif
1;['cikarang', 'aja', 'ma', 'biar', 'satsetsatset'];Positif
1;['iya', 'juga', 'ya'];Positif
1;['masalah', 'nilai', 'tukar', 'dan', 'ambruknya', 'keuangan', 'bumn', 'energi', 'jokowi', 'racist', 'cebong', 'dudung', 'kepala', 'desa', 'madiun', 'farhan', 'erika', 'keisya', 'nanci'];Positif
1;['video', 'hacker', 'bjorka', 'ditangkap', 'dirumahnya', 'di', 'madiun', 'oleh', 'tim', 'cyber', 'polri', 'selengkapnya', 'madiun', 'eko', 'kuntadhi', 'keisya', 'dudung', 'farhan', 'islam', 'muhammad', 'agung', 'hidayatullah'];Positif
1;['siapa', 'jim', 'geovedi', 'dituduh', 'rekan', 'kerja', 'bjorka', 'trend', 'di', 'twitter', 'hari', 'ini'];Positif
1;['lu', 'boleh', 'ga', 'percaya', 'mubahalah', 'tapi', 'kami', 'yakin', 'suatu', 'hari', 'nanti', 'dia', 'akan', 'mendatanganimu', 'sudah', 'lihat', 'yang', 'terjadi', 'dengan', 'eko', 'kuntadhi', 'itu', 'mubahalah', 'bereaksi'];Positif
1;['kalian', 'percaya', 'bjorka', 'orang', 'madiun'];Positif
1;['tertawa'];Positif
1;['kirim', 'link', 'telenya', 'bang'];Positif
1;['kalian', 'sibuk', 'dengan', 'aku', 'sibuk', 'menjadi', 'anak', 'bangsa', 'yang', 'belajar', 'nft', 'lalu', 'di', 'jual', 'di', 'opensea', 'walaupun', 'tidak', 'laku', 'give', 'half', 'of', 'your', 'support', 'for', 'everi', 'work', 'of', 'mine', 'that', 'struggl', 'in', 'the', 'field', 'of', 'nft'];Positif
1;['lowongan', 'kerja', 'rekrutmen', 'ekstern', 'tingkat', 'slta', 'd', 'd', 's', 'pt', 'kereta', 'api', 'indonesia', 'persero', 'tahun', 'tag'];Positif
1;['sudah', 'terdeteksi', 'mantap'];Positif
1;['dress', 'cocok', 'buat', 'kondangan', 'nihh', 'masalah', 'harga', 'aman', 'di', 'kantong', 'kokk', 'beli', 'nya', 'disinii'];Positif
1;['gtu', 'ya'];Positif
1;['kok', 'curhat', 'ttg', 'keadaan', 'lu', 'miri', 'bgt', 'ya', 'njing'];Positif
1;['ngantongin', 'rb', 'triliun', 'aja', 'bisa', 'ilangapalagi', 'ngantongin'];Positif
1;['mulai', 'kelihatan', 'hilalnya'];Positif
1;['yang', 'sabar', 'ya', 'dik', 'kadang', 'emang', 'gitu', 'tong', 'kosong', 'nyar', 'bunyinya'];Positif
1;['video', 'bjorka', 'yang', 'berdurasi', 'detik', 'ini', 'menuai', 'banyak', 'tanggapan', 'dari', 'warganet', 'bjorka', 'meminta', 'keadilan', 'kepada', 'presiden', 'jokowi'];Positif
1;['hacker', 'yg', 'dilihat', 'mia', 'khalifah', 'makin', 'melambung', 'aja', 'bjorkan', 'itu'];Positif
1;['karna', 'fanik', 'ya', 'dok', 'jadi', 'sekarang', 'pejabat', 'pada', 'ga', 'enak', 'apaapa', 'ini', 'dok'];Positif
1;['pertanyaannya', 'si', 'desi', 'daftar', 'pake', 'nik', 'dan', 'kk', 'siapa', 'ya', 'kan', 'satu', 'ktp', 'dibata', 'nomor'];Positif
1;['baru', 'aja', 'mau', 'liat', 'eh', 'akun', 'sudah', 'di', 'tangguhkan'];Positif
1;['gw', 'yakin', 'bjorka', 'ini', 'bkan', 'orang', 'ase', 'dari', 'gaya', 'b', 'inggri', 'nya', 'jga', 'ke', 'indoaan', 'banget'];Positif
1;['wkwkwkw', 'opposit', 'aja', 'ga', 'ketangkep', 'apalagi', 'ini', 'tier', 'gold', 'mikir'];Positif
1;['spoiler', 'kutipannya', 'menyebutkan', 'tentang', 'presiden', 'ri', 'ke', 'soeharto', 'tidak', 'jela', 'kemudian', 'naskah', 'asli', 'supersemar', 'karena', 'beberapa', 'tahun', 'kemudian', 'setelah', 'perpindahan', 'kekuasaan', 'naskah', 'asli', 'surat', 'ini', 'dinyatakan', 'hilang'];Positif
1;['loo', 'yg', 'punya', 'negara', 'ini', 'kan', 'gua', 'suka', 'dong', 'begitulah', 'kira', 'ungkapan', 'dalam', 'hatinya'];Positif
1;['cepat', 'banget', 'ilangnya'];Positif
1;['perasaan', 'case', 'nya', 'ini', 'org', 'problematik', 'sebelum', 'adanya', 'bjorka', 'rame', 'woro', 'woro', 'manasin', 'publik', 'deh', 'tp', 'lo', 'liat', 'dah', 'spek', 'nya', 'aja', 'kaga', 'banget', 'buat', 'jd', 'menteri', 'masih', 'banyak', 'ko', 'org', 'kompeten', 'yg', 'harusnya', 'ada', 'diposisi', 'itu', 'bukan', 'lulusan', 'sarjana', 'ekonomi', 'yg', 'baca', 'kodingan', 'aja', 'kaga', 'paham'];Positif
1;['panjang', 'nya', 'jenggot', 'tdk', 'menjamin', 'panjang', 'nya', 'akal'];Positif
1;['siap', 'sir', 'kami', 'tunggu', 'kembali', 'mu'];Positif
1;['kuylah', 'serang', 'deh', 'pirtimini', 'kasu', 'pilisi', 'ga', 'kelar', 'drama', 'mulu', 'berkelitkelit', 'belibet', 'pleas', 'serang', 'aja', 'mreka', 'biar', 'cepet', 'kelar', 'beban', 'negara', 'aja'];Positif
1;['sempat', 'hilang', 'kini', 'akun', 'twitter', 'dan', 'telegram', 'bjorka', 'muncul', 'kembali', 'dan', 'dox', 'sejumlah', 'nama', 'besar'];Positif
1;['wkwkwk', 'ga', 'pooll'];Positif
1;['pala', 'bapak', 'kau', 'backakun', 'fake', 'buatan', 'buzzerp'];Positif
1;['ku', 'yakin', 'kak', 'dia', 'orang', 'terbaik'];Positif
1;['wkwkwk', 'rame', 'ini'];Positif
1;['madu', 'hutan', 'murni', 'yang', 'terjaga', 'kemurniannya'];Positif
1;['oh', 'jadi', 'kalau', 'punya', 'aks', 'boleh', 'ya', 'dishar', 'kirain', 'yg', 'bakalan', 'ngasib', 'tau', 'nya', 'kemenk', 'atau', 'dink'];Positif
1;['semenjak', 'akun', 'bjorka', 'tumbang', 'mendadak', 'banyak', 'bjorka', 'kw', 'mulai', 'kw', 'samp', 'kw', 'ini', 'persi', 'sama', 'dgn', 'akun', 'kang', 'cendol', 'yg', 'tumbang', 'dan', 'digantikan', 'akun', 'yg', 'mirip', 'tapi', 'dicurigai', 'sebagai', 'cepu'];Positif
1;['siapakah', 'yg', 'sebenarnya'];Positif
1;['jokowi', 'minta', 'pelayanan', 'keimigrasian', 'haru', 'dipermudah', 'salernitana', 'siang', 'senin', 'ariel', 'munir', 'bjorka'];Positif
1;['pada', 'pertemuan', 'hari', 'ini', 'meminta', 'relawan', 'untuk', 'mengaw', 'program', 'dan', 'warisan', 'pemerintahannya', 'agar', 'dapat', 'dilanjutkan', 'oleh', 'penggantinya', 'di', 'pemilu'];Positif
1;['tip', 'untuk', 'para', 'pencari', 'loker', 'semangat', 'mencari', 'kerja', 'jangan', 'lupa', 'download', 'kerjapagi', 'untuk', 'memudahkan', 'kalian', 'dapetin', 'kerjaan', 'dgn', 'cepat'];Positif
1;['agak', 'ngebug', 'dikit', 'ya', 'guy', 'ya'];Positif
1;['alhamdulillah', 'g', 'vaksin', 'ayoo', 'rakyat', 'bangun', 'doong', 'kita', 'cm', 'dibohongin'];Positif
1;['how', 'about', 'opm', 'organisasi', 'papua', 'merdeka'];Positif
1;['berhubung', 'harga', 'bbm', 'sedang', 'naik', 'gua', 'mau', 'kasih', 'beberapa', 'tip', 'untuk', 'menghemat', 'bbm', 'semoga', 'membantu'];Positif
1;['jadi', 'sasaran', 'hacker', 'begini', 'respon', 'dan', 'penjelasan', 'tni', 'ad'];Positif
1;['pendaftaran', 'kartu', 'prakerja', 'gelombang', 'baru', 'saja', 'dibuka', 'buruan', 'daftar', 'dan', 'login', 'di'];Positif
1;['bisa', 'aja', 'ent'];Positif
1;['hayo', 'telanjangin', 'ajah', 'bro', 'gaskeun'];Positif
1;['bener', 'harusnya', 'belajar', 'dari', 'pengalaman'];Positif
1;['dibayar', 'brp', 'bang', 'jd', 'buzzer'];Positif
1;['bjorkan', 'ditak', 'down', 'sama', 'tweeter', 'tapi', 'banyak', 'lahir', 'cebong', 'cebong', 'bjor', 'utk', 'mengekor', 'ketenarannya'];Positif
1;['baru', 'muncul', 'udah', 'op', 'banget'];Positif
1;['baru', 'buat', 'akun', 'bang', 'hehe'];Positif
1;['di', 'baca', 'aja', 'twit', 'nya', 'ngab'];Positif
1;['masak', 'sih', 'cowok', 'tito', 'berkucupan', 'dg', 'cewek', 'fadil', 'yang', 'benar', 'aja', 'kamu'];Positif
1;['mana', 'sanggup', 'si'];Positif
1;['join', 'tele', 'nya', 'om', 'biar', 'ga', 'salah', 'atau', 'check', 'link'];Positif
1;['iya', 'oke'];Positif
1;['kok', 'aku', 'langsung', 'kagum', 'sm'];Positif
